age;job;marital;education;default;housing;loan;duration;campaign;pdays;previous;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
62;blue-collar;married;basic.4y;no;yes;yes;152;1;999;0;-3.4;92.649;-30.1;0.719;5017.5;0
31;blue-collar;married;basic.6y;no;yes;no;107;1;999;2;-3.4;92.649;-30.1;0.719;5017.5;0
62;blue-collar;married;basic.4y;no;yes;yes;113;1;999;1;-3.4;92.649;-30.1;0.719;5017.5;0
60;admin.;married;unknown;unknown;yes;no;357;1;999;0;-3;92.713;-33;0.721;5023.5;1
38;technician;married;university.degree;no;yes;yes;310;1;999;0;-3;92.713;-33;0.721;5023.5;1
76;retired;married;university.degree;no;yes;no;258;1;999;0;-3;92.713;-33;0.721;5023.5;0
54;unemployed;married;high.school;no;yes;no;346;1;999;0;-3;92.713;-33;0.721;5023.5;1
38;technician;married;university.degree;no;no;no;415;1;999;2;-3;92.713;-33;0.721;5023.5;1
42;blue-collar;married;basic.9y;no;yes;no;187;2;999;0;-3;92.713;-33;0.721;5023.5;0
30;technician;married;university.degree;no;yes;no;244;2;6;1;-3;92.713;-33;0.72;5023.5;1
55;technician;married;high.school;no;yes;no;284;1;999;1;-3;92.713;-33;0.72;5023.5;1
58;unknown;married;basic.9y;no;yes;no;154;1;999;1;-3;92.713;-33;0.72;5023.5;1
83;retired;married;high.school;no;no;no;155;1;4;3;-3;92.713;-33;0.72;5023.5;1
83;retired;married;high.school;no;yes;no;96;1;999;0;-3;92.713;-33;0.72;5023.5;0
64;admin.;married;university.degree;no;no;yes;1804;3;999;0;-3;92.713;-33;0.72;5023.5;0
60;retired;married;high.school;no;no;no;472;1;999;0;-3;92.713;-33;0.72;5023.5;1
64;management;divorced;university.degree;no;no;yes;421;1;999;1;-3;92.713;-33;0.72;5023.5;0
40;blue-collar;married;professional.course;no;no;no;237;1;999;0;-3;92.713;-33;0.72;5023.5;0
53;admin.;married;university.degree;no;no;no;110;1;6;1;-3;92.713;-33;0.72;5023.5;0
48;admin.;married;high.school;unknown;no;yes;274;1;8;1;-3;92.713;-33;0.72;5023.5;1
50;admin.;single;high.school;no;yes;no;705;2;999;0;-3;92.713;-33;0.718;5023.5;1
60;retired;married;university.degree;no;no;no;439;3;6;2;-3;92.713;-33;0.718;5023.5;1
23;student;single;university.degree;no;yes;no;127;2;6;2;-3;92.713;-33;0.718;5023.5;0
48;management;married;university.degree;no;yes;no;377;5;999;1;-3;92.713;-33;0.718;5023.5;0
25;admin.;single;university.degree;no;no;no;78;2;999;0;-3;92.713;-33;0.718;5023.5;0
60;retired;married;university.degree;no;yes;no;55;2;999;0;-3;92.713;-33;0.718;5023.5;0
46;admin.;married;university.degree;no;unknown;unknown;696;10;999;0;-3;92.713;-33;0.718;5023.5;1
25;admin.;single;university.degree;no;no;no;1139;2;4;1;-3;92.713;-33;0.718;5023.5;0
55;admin.;married;high.school;no;no;no;254;2;999;0;-3;92.713;-33;0.718;5023.5;0
80;retired;divorced;basic.4y;no;no;yes;720;5;999;1;-3;92.713;-33;0.718;5023.5;0
48;admin.;married;university.degree;no;no;no;85;2;999;0;-3;92.713;-33;0.717;5023.5;0
30;student;single;unknown;no;no;no;69;1;999;1;-3;92.713;-33;0.717;5023.5;0
50;technician;married;high.school;no;yes;no;229;1;999;1;-3;92.713;-33;0.717;5023.5;1
49;housemaid;single;university.degree;no;no;yes;334;3;999;0;-3;92.713;-33;0.717;5023.5;0
36;admin.;single;high.school;no;unknown;unknown;480;1;999;1;-3;92.713;-33;0.717;5023.5;1
54;blue-collar;married;high.school;no;no;no;344;1;999;0;-3;92.713;-33;0.717;5023.5;1
36;technician;single;professional.course;no;no;no;371;1;999;0;-3;92.713;-33;0.717;5023.5;0
54;technician;divorced;university.degree;no;unknown;unknown;164;1;999;0;-3;92.713;-33;0.717;5023.5;0
43;admin.;married;high.school;no;no;yes;415;2;8;2;-3;92.713;-33;0.717;5023.5;1
36;admin.;single;high.school;no;yes;no;358;6;999;0;-3;92.713;-33;0.717;5023.5;0
47;admin.;married;university.degree;no;no;no;91;2;999;0;-3;92.713;-33;0.717;5023.5;0
49;housemaid;single;university.degree;no;yes;no;583;2;6;1;-3;92.713;-33;0.717;5023.5;1
47;admin.;married;university.degree;no;yes;yes;67;5;999;0;-3;92.713;-33;0.717;5023.5;0
48;admin.;married;university.degree;no;yes;no;347;4;6;2;-3;92.713;-33;0.717;5023.5;0
50;technician;married;high.school;no;no;no;620;3;999;0;-3;92.713;-33;0.717;5023.5;1
38;technician;single;university.degree;no;yes;no;329;2;999;0;-3;92.713;-33;0.717;5023.5;1
73;retired;married;basic.4y;no;no;no;245;5;999;0;-3;92.713;-33;0.717;5023.5;0
38;unemployed;single;high.school;no;yes;no;1002;3;10;1;-3;92.713;-33;0.717;5023.5;0
54;admin.;divorced;university.degree;no;no;no;288;7;6;2;-3;92.713;-33;0.715;5023.5;1
42;services;married;university.degree;no;no;no;179;1;6;1;-3;92.713;-33;0.715;5023.5;1
29;student;single;high.school;no;no;no;390;1;999;0;-3;92.713;-33;0.715;5023.5;0
64;retired;married;basic.4y;no;unknown;unknown;137;8;999;0;-3;92.713;-33;0.715;5023.5;0
56;management;married;professional.course;no;no;no;124;1;999;0;-3;92.713;-33;0.715;5023.5;0
30;student;single;unknown;no;no;no;343;1;4;2;-3;92.713;-33;0.715;5023.5;1
31;self-employed;single;university.degree;no;no;no;854;1;999;0;-3;92.713;-33;0.715;5023.5;1
32;admin.;married;high.school;no;yes;yes;479;2;999;0;-3;92.713;-33;0.715;5023.5;1
86;retired;married;professional.course;no;no;no;343;2;999;0;-3;92.713;-33;0.715;5023.5;1
41;self-employed;married;university.degree;no;unknown;unknown;595;1;999;0;-3;92.713;-33;0.715;5023.5;1
26;admin.;single;university.degree;no;yes;no;395;1;999;0;-3;92.713;-33;0.715;5023.5;1
65;management;married;unknown;no;no;no;456;2;9;1;-3;92.713;-33;0.715;5023.5;1
32;student;married;high.school;no;yes;no;87;5;999;0;-3;92.713;-33;0.715;5023.5;0
32;student;married;high.school;no;yes;no;135;3;999;1;-3;92.713;-33;0.715;5023.5;0
70;retired;divorced;basic.9y;no;no;no;220;2;999;0;-3;92.713;-33;0.715;5023.5;0
65;management;married;unknown;no;yes;no;207;3;999;1;-3;92.713;-33;0.715;5023.5;1
37;management;married;unknown;no;no;no;149;3;999;0;-3;92.713;-33;0.715;5023.5;1
64;housemaid;married;basic.4y;no;yes;yes;336;5;999;0;-3;92.713;-33;0.714;5023.5;1
56;retired;married;basic.4y;no;no;no;429;1;999;0;-3;92.713;-33;0.714;5023.5;1
51;unemployed;divorced;high.school;no;no;no;112;2;999;0;-3;92.713;-33;0.714;5023.5;0
55;admin.;married;professional.course;no;yes;no;798;1;9;2;-3;92.713;-33;0.714;5023.5;1
29;unemployed;married;basic.4y;no;no;no;805;1;999;0;-3;92.713;-33;0.714;5023.5;1
71;retired;married;unknown;no;yes;yes;182;1;999;1;-3;92.713;-33;0.714;5023.5;0
64;housemaid;married;basic.4y;no;no;no;422;1;6;2;-3;92.713;-33;0.714;5023.5;1
64;housemaid;married;basic.4y;no;no;no;208;1;999;0;-3;92.713;-33;0.714;5023.5;0
64;housemaid;married;basic.4y;no;no;no;232;1;999;0;-3;92.713;-33;0.714;5023.5;1
64;housemaid;married;basic.4y;no;no;yes;501;1;6;1;-3;92.713;-33;0.714;5023.5;0
56;retired;married;basic.4y;no;no;no;582;4;999;0;-3;92.713;-33;0.714;5023.5;1
62;housemaid;married;professional.course;no;yes;no;141;2;999;0;-3;92.713;-33;0.714;5023.5;1
81;retired;divorced;basic.4y;no;yes;no;166;3;999;0;-3;92.713;-33;0.714;5023.5;1
61;admin.;married;university.degree;no;no;no;263;1;999;1;-3;92.713;-33;0.715;5023.5;0
57;admin.;single;high.school;no;no;no;388;1;6;2;-3;92.713;-33;0.715;5023.5;0
54;technician;divorced;professional.course;no;yes;no;352;1;6;1;-3;92.713;-33;0.715;5023.5;0
18;student;single;basic.9y;no;yes;no;269;1;999;1;-3;92.713;-33;0.715;5023.5;0
48;technician;married;professional.course;no;yes;yes;122;3;999;0;-3;92.713;-33;0.715;5023.5;0
74;retired;divorced;high.school;no;yes;yes;88;6;999;0;-3;92.713;-33;0.715;5023.5;0
18;student;single;basic.9y;no;yes;no;446;2;999;0;-3;92.713;-33;0.715;5023.5;0
63;technician;married;unknown;no;yes;no;510;2;999;1;-3;92.713;-33;0.715;5023.5;1
85;retired;divorced;basic.4y;unknown;yes;no;321;3;6;1;-3;92.713;-33;0.715;5023.5;1
84;retired;married;high.school;no;no;no;351;1;999;0;-3;92.713;-33;0.715;5023.5;1
85;retired;divorced;basic.4y;unknown;yes;no;150;1;999;0;-3;92.713;-33;0.715;5023.5;0
59;retired;married;professional.course;no;no;no;476;1;999;1;-3;92.713;-33;0.715;5023.5;1
46;admin.;single;university.degree;no;yes;yes;324;2;999;0;-3;92.713;-33;0.715;5023.5;1
56;blue-collar;married;basic.4y;unknown;yes;no;280;3;6;1;-3;92.713;-33;0.715;5023.5;1
43;admin.;married;high.school;no;yes;no;72;4;6;1;-3;92.713;-33;0.715;5023.5;0
55;services;married;basic.9y;no;yes;no;314;1;6;1;-3;92.713;-33;0.715;5023.5;1
70;retired;married;basic.4y;no;yes;no;325;1;999;2;-3;92.713;-33;0.715;5023.5;0
56;admin.;divorced;unknown;no;no;no;205;1;999;0;-3;92.713;-33;0.715;5023.5;0
64;retired;married;high.school;no;yes;no;354;1;999;0;-3;92.713;-33;0.715;5023.5;1
70;retired;married;basic.4y;no;no;no;546;2;999;0;-3;92.713;-33;0.715;5023.5;1
47;housemaid;married;basic.9y;no;yes;no;155;1;999;1;-3;92.713;-33;0.712;5023.5;0
68;management;married;basic.9y;no;yes;no;97;1;999;2;-3;92.713;-33;0.712;5023.5;0
76;retired;married;university.degree;no;no;no;103;1;999;1;-3;92.713;-33;0.712;5023.5;0
68;technician;married;unknown;no;no;no;141;4;999;0;-3;92.713;-33;0.712;5023.5;0
18;student;single;basic.9y;no;no;no;412;2;999;0;-3;92.713;-33;0.712;5023.5;1
76;retired;married;university.degree;no;yes;yes;330;2;4;2;-3;92.713;-33;0.712;5023.5;1
19;student;single;high.school;no;yes;no;110;2;999;3;-3;92.713;-33;0.712;5023.5;0
24;student;single;high.school;no;yes;no;726;3;999;0;-3;92.713;-33;0.712;5023.5;1
76;retired;married;university.degree;no;no;yes;324;3;4;2;-3;92.713;-33;0.712;5023.5;1
76;retired;married;university.degree;no;unknown;unknown;184;6;999;1;-3;92.713;-33;0.712;5023.5;0
38;unemployed;single;high.school;no;yes;no;170;4;6;1;-3;92.713;-33;0.71;5023.5;1
28;admin.;single;university.degree;no;yes;yes;454;6;999;1;-3;92.713;-33;0.71;5023.5;0
21;student;single;university.degree;no;yes;no;379;3;6;1;-3;92.713;-33;0.71;5023.5;1
52;technician;married;high.school;no;no;no;406;1;999;1;-3;92.713;-33;0.71;5023.5;1
23;blue-collar;single;high.school;no;yes;no;248;6;999;0;-3;92.713;-33;0.71;5023.5;0
30;self-employed;single;university.degree;no;yes;yes;127;2;6;1;-3;92.713;-33;0.71;5023.5;0
55;entrepreneur;divorced;basic.9y;no;no;no;415;7;999;0;-3;92.713;-33;0.71;5023.5;1
36;admin.;married;university.degree;no;yes;no;52;4;999;0;-3;92.713;-33;0.71;5023.5;0
42;admin.;married;university.degree;no;no;no;104;5;6;1;-3;92.713;-33;0.71;5023.5;0
29;admin.;married;university.degree;no;yes;no;116;2;999;1;-3;92.713;-33;0.709;5023.5;0
26;student;single;university.degree;no;no;no;796;1;999;0;-3;92.713;-33;0.709;5023.5;0
43;management;married;unknown;no;yes;no;2062;2;8;1;-3;92.713;-33;0.709;5023.5;1
29;admin.;married;university.degree;no;no;no;77;3;999;1;-3;92.713;-33;0.709;5023.5;0
29;technician;single;university.degree;no;yes;no;264;2;999;0;-3;92.713;-33;0.709;5023.5;1
28;unemployed;single;high.school;no;yes;no;94;3;6;3;-3;92.713;-33;0.709;5023.5;0
31;admin.;married;professional.course;no;no;yes;367;2;999;1;-3;92.713;-33;0.709;5023.5;1
51;technician;married;professional.course;no;no;yes;267;2;999;0;-3;92.713;-33;0.709;5023.5;1
23;student;single;basic.9y;no;yes;no;321;2;999;0;-3;92.713;-33;0.708;5023.5;1
27;student;single;high.school;no;yes;no;396;1;999;0;-3;92.713;-33;0.708;5023.5;0
23;student;single;basic.9y;no;yes;no;256;2;999;0;-3;92.713;-33;0.708;5023.5;1
50;admin.;married;university.degree;no;yes;no;410;3;999;0;-3;92.713;-33;0.708;5023.5;1
27;technician;single;university.degree;no;yes;no;305;3;10;1;-3;92.713;-33;0.708;5023.5;1
23;student;single;basic.9y;no;yes;no;158;2;999;0;-3;92.713;-33;0.708;5023.5;0
62;retired;married;university.degree;no;yes;no;282;1;6;1;-3;92.713;-33;0.706;5023.5;1
28;student;single;unknown;no;yes;no;102;2;999;0;-3;92.713;-33;0.706;5023.5;0
57;admin.;married;unknown;no;yes;no;391;2;999;0;-3;92.713;-33;0.706;5023.5;1
41;admin.;married;university.degree;no;yes;no;422;2;999;0;-3;92.713;-33;0.707;5023.5;1
35;blue-collar;married;basic.9y;no;no;yes;520;3;999;2;-3;92.713;-33;0.707;5023.5;0
41;admin.;married;university.degree;no;no;no;213;1;999;0;-3;92.713;-33;0.707;5023.5;1
41;admin.;married;university.degree;no;yes;no;500;1;999;0;-3;92.713;-33;0.707;5023.5;1
76;retired;divorced;professional.course;no;yes;no;956;1;999;0;-3;92.713;-33;0.707;5023.5;0
35;blue-collar;married;basic.9y;no;yes;no;105;1;4;3;-3;92.713;-33;0.707;5023.5;0
45;admin.;married;university.degree;no;no;no;150;2;6;1;-3;92.713;-33;0.707;5023.5;1
35;unemployed;married;professional.course;no;yes;yes;62;3;999;1;-3;92.713;-33;0.707;5023.5;0
41;admin.;single;university.degree;no;yes;yes;273;1;999;1;-3;92.713;-33;0.707;5023.5;0
46;technician;married;professional.course;no;yes;no;679;1;999;0;-3;92.713;-33;0.706;5023.5;1
22;technician;single;professional.course;no;yes;no;1141;1;999;0;-3;92.713;-33;0.706;5023.5;1
63;retired;married;professional.course;no;no;no;83;4;999;0;-3;92.713;-33;0.706;5023.5;0
59;self-employed;married;university.degree;no;no;no;193;1;999;1;-3;92.713;-33;0.706;5023.5;0
53;admin.;married;university.degree;no;yes;yes;433;1;999;0;-3;92.713;-33;0.706;5023.5;0
37;admin.;married;university.degree;no;no;yes;206;2;6;1;-3;92.713;-33;0.706;5023.5;1
35;unemployed;married;professional.course;no;yes;no;315;1;6;1;-3;92.713;-33;0.706;5023.5;1
39;unemployed;single;university.degree;no;yes;no;387;1;6;2;-3;92.713;-33;0.706;5023.5;1
53;admin.;married;university.degree;no;yes;yes;824;1;6;2;-3;92.713;-33;0.706;5023.5;1
30;student;single;university.degree;no;yes;no;256;1;999;0;-3;92.713;-33;0.706;5023.5;0
46;unknown;single;unknown;unknown;yes;no;1472;1;6;1;-3;92.713;-33;0.706;5023.5;0
63;retired;married;professional.course;no;no;no;137;1;999;1;-3;92.713;-33;0.706;5023.5;0
32;self-employed;single;university.degree;no;yes;no;205;4;999;1;-3;92.713;-33;0.706;5023.5;1
35;management;divorced;university.degree;no;no;no;473;2;999;1;-3;92.713;-33;0.706;5023.5;1
40;self-employed;married;university.degree;no;no;yes;893;1;999;0;-3;92.713;-33;0.706;5023.5;1
34;admin.;married;university.degree;no;yes;no;195;2;999;0;-3;92.713;-33;0.707;5023.5;0
29;management;married;university.degree;no;yes;no;207;4;999;0;-3;92.713;-33;0.707;5023.5;0
73;retired;divorced;high.school;no;yes;no;284;1;999;0;-3;92.713;-33;0.707;5023.5;1
43;blue-collar;married;basic.9y;no;yes;no;689;2;999;0;-3;92.713;-33;0.707;5023.5;1
26;technician;single;university.degree;no;yes;no;296;1;5;1;-3;92.713;-33;0.707;5023.5;1
27;technician;single;university.degree;no;yes;no;1370;3;6;2;-3;92.713;-33;0.707;5023.5;1
32;admin.;single;university.degree;no;yes;no;449;2;999;0;-3;92.713;-33;0.707;5023.5;1
34;admin.;married;university.degree;no;no;yes;196;2;6;2;-3;92.713;-33;0.707;5023.5;1
32;admin.;single;university.degree;no;yes;no;215;2;999;0;-3;92.713;-33;0.707;5023.5;0
27;technician;single;university.degree;no;yes;no;109;1;999;1;-3;92.713;-33;0.707;5023.5;0
35;admin.;married;university.degree;no;no;no;554;1;999;0;-3;92.713;-33;0.707;5023.5;0
73;retired;divorced;high.school;no;no;yes;63;3;6;2;-3;92.713;-33;0.707;5023.5;1
51;blue-collar;married;professional.course;no;yes;no;241;3;999;0;-3;92.713;-33;0.7;5023.5;1
31;student;married;high.school;no;yes;no;158;3;999;0;-3;92.713;-33;0.7;5023.5;0
39;admin.;married;high.school;no;yes;no;110;3;999;1;-3;92.713;-33;0.7;5023.5;0
59;management;married;university.degree;no;no;no;112;4;999;1;-3;92.713;-33;0.7;5023.5;0
59;management;married;university.degree;no;yes;no;646;3;6;1;-3;92.713;-33;0.7;5023.5;0
39;admin.;single;university.degree;no;yes;no;229;1;999;1;-1.8;93.369;-34.8;0.655;5008.7;1
60;technician;married;university.degree;no;yes;no;10;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;0
30;blue-collar;married;high.school;no;yes;no;904;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;1
78;retired;divorced;professional.course;no;yes;no;591;1;999;1;-1.8;93.369;-34.8;0.655;5008.7;1
66;retired;married;basic.4y;no;yes;no;229;1;6;1;-1.8;93.369;-34.8;0.655;5008.7;1
66;retired;married;professional.course;no;no;yes;525;1;21;2;-1.8;93.369;-34.8;0.655;5008.7;1
31;admin.;divorced;professional.course;no;yes;no;107;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;0
30;blue-collar;married;high.school;no;no;no;658;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;1
30;technician;married;professional.course;no;yes;no;368;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;1
30;technician;married;professional.course;no;yes;yes;147;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;0
27;technician;married;professional.course;no;no;yes;18;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;0
30;technician;married;professional.course;no;yes;no;105;1;999;1;-1.8;93.369;-34.8;0.655;5008.7;0
31;admin.;married;university.degree;no;unknown;unknown;207;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;1
66;retired;married;professional.course;no;no;no;328;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;0
66;retired;married;professional.course;no;no;no;177;1;999;1;-1.8;93.369;-34.8;0.655;5008.7;1
53;technician;married;high.school;no;yes;no;539;2;999;0;-1.8;93.369;-34.8;0.655;5008.7;1
27;unknown;single;university.degree;no;no;no;133;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;0
19;student;single;basic.6y;no;yes;no;313;1;5;2;-1.8;93.369;-34.8;0.655;5008.7;1
31;admin.;divorced;professional.course;no;yes;no;292;2;999;1;-1.8;93.369;-34.8;0.655;5008.7;1
25;blue-collar;single;basic.6y;no;no;no;228;4;999;0;-1.8;93.369;-34.8;0.655;5008.7;1
35;services;single;high.school;no;yes;no;187;3;999;0;-1.8;93.369;-34.8;0.655;5008.7;1
30;technician;married;professional.course;no;yes;no;263;2;6;2;-1.8;93.369;-34.8;0.655;5008.7;1
33;admin.;married;university.degree;no;yes;no;235;3;4;1;-1.8;93.369;-34.8;0.655;5008.7;1
21;student;single;basic.9y;no;no;no;363;1;6;1;-1.8;93.369;-34.8;0.655;5008.7;1
38;blue-collar;single;high.school;no;no;no;141;1;999;1;-1.8;93.369;-34.8;0.655;5008.7;1
38;blue-collar;single;high.school;no;yes;no;557;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;1
24;admin.;single;university.degree;no;yes;no;145;2;999;1;-1.8;93.369;-34.8;0.655;5008.7;1
38;blue-collar;single;high.school;no;yes;no;355;1;13;2;-1.8;93.369;-34.8;0.655;5008.7;1
51;management;married;university.degree;no;no;no;19;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;0
37;admin.;single;high.school;no;no;no;153;2;4;2;-1.8;93.369;-34.8;0.655;5008.7;1
21;student;single;basic.9y;no;yes;no;136;2;999;1;-1.8;93.369;-34.8;0.655;5008.7;1
36;admin.;married;high.school;no;yes;no;114;6;999;0;-1.8;93.369;-34.8;0.655;5008.7;0
54;technician;single;university.degree;no;yes;no;700;3;999;0;-1.8;93.369;-34.8;0.655;5008.7;0
36;management;single;university.degree;no;no;no;834;1;999;0;-1.8;93.369;-34.8;0.655;5008.7;1
34;technician;single;university.degree;no;yes;yes;221;3;3;2;-1.8;93.369;-34.8;0.654;5008.7;1
37;admin.;single;university.degree;no;yes;no;194;2;999;1;-1.8;93.369;-34.8;0.654;5008.7;0
34;technician;single;university.degree;no;yes;no;180;2;999;0;-1.8;93.369;-34.8;0.654;5008.7;1
52;services;married;high.school;unknown;yes;no;177;2;11;3;-1.8;93.369;-34.8;0.654;5008.7;1
34;admin.;married;professional.course;no;no;yes;364;2;999;1;-1.8;93.369;-34.8;0.654;5008.7;0
34;technician;single;university.degree;no;no;no;251;1;999;2;-1.8;93.369;-34.8;0.654;5008.7;1
36;management;married;university.degree;no;no;no;148;1;999;2;-1.8;93.369;-34.8;0.654;5008.7;1
53;admin.;divorced;university.degree;no;no;no;2486;1;999;0;-1.8;93.369;-34.8;0.654;5008.7;1
53;admin.;divorced;university.degree;no;yes;yes;431;1;999;1;-1.8;93.369;-34.8;0.654;5008.7;0
25;blue-collar;single;basic.9y;no;no;no;117;2;999;0;-1.8;93.369;-34.8;0.654;5008.7;0
55;admin.;married;university.degree;no;yes;no;220;7;999;0;-1.8;93.369;-34.8;0.654;5008.7;0
25;blue-collar;single;basic.9y;no;no;no;456;2;10;2;-1.8;93.369;-34.8;0.654;5008.7;1
66;retired;divorced;basic.4y;no;yes;no;141;4;999;2;-1.8;93.369;-34.8;0.654;5008.7;0
53;admin.;divorced;university.degree;no;yes;no;262;1;999;2;-1.8;93.369;-34.8;0.654;5008.7;0
34;admin.;married;professional.course;no;yes;no;562;3;999;1;-1.8;93.369;-34.8;0.654;5008.7;1
25;student;single;university.degree;no;yes;no;252;3;999;1;-1.8;93.369;-34.8;0.653;5008.7;0
64;retired;married;university.degree;no;no;no;158;1;3;2;-1.8;93.369;-34.8;0.653;5008.7;0
34;blue-collar;married;high.school;no;yes;no;115;1;999;0;-1.8;93.369;-34.8;0.653;5008.7;1
41;admin.;divorced;university.degree;no;yes;yes;418;1;999;0;-1.8;93.369;-34.8;0.653;5008.7;1
28;unemployed;married;high.school;no;no;no;341;4;6;1;-1.8;93.369;-34.8;0.653;5008.7;1
72;retired;married;professional.course;no;no;no;87;1;3;1;-1.8;93.369;-34.8;0.653;5008.7;1
33;entrepreneur;single;professional.course;no;yes;no;373;1;999;0;-1.8;93.369;-34.8;0.653;5008.7;1
85;retired;single;professional.course;no;no;no;116;7;7;2;-1.8;93.369;-34.8;0.653;5008.7;0
38;technician;single;high.school;no;no;no;154;3;17;3;-1.8;93.369;-34.8;0.653;5008.7;0
31;technician;single;professional.course;no;no;no;172;2;999;0;-1.8;93.369;-34.8;0.653;5008.7;0
34;technician;divorced;professional.course;no;no;no;257;1;999;1;-1.8;93.369;-34.8;0.653;5008.7;1
74;retired;married;unknown;no;no;yes;607;2;999;0;-1.8;93.369;-34.8;0.653;5008.7;1
27;student;single;high.school;no;no;no;219;1;999;0;-1.8;93.369;-34.8;0.653;5008.7;1
22;student;single;basic.9y;no;no;no;84;1;999;1;-1.8;93.369;-34.8;0.653;5008.7;0
50;technician;married;university.degree;no;yes;no;809;1;999;0;-1.8;93.369;-34.8;0.653;5008.7;1
41;admin.;divorced;university.degree;no;no;no;319;1;999;0;-1.8;93.369;-34.8;0.653;5008.7;1
38;technician;single;high.school;no;yes;no;292;2;999;0;-1.8;93.369;-34.8;0.653;5008.7;1
41;admin.;divorced;university.degree;no;yes;no;498;2;6;3;-1.8;93.369;-34.8;0.653;5008.7;1
41;admin.;divorced;university.degree;no;yes;no;376;2;999;0;-1.8;93.369;-34.8;0.653;5008.7;1
43;self-employed;married;university.degree;no;yes;no;264;2;9;1;-1.8;93.369;-34.8;0.652;5008.7;1
59;management;married;basic.4y;no;yes;no;284;2;999;0;-1.8;93.369;-34.8;0.652;5008.7;0
35;technician;single;professional.course;no;no;no;185;2;999;0;-1.8;93.369;-34.8;0.652;5008.7;0
29;admin.;single;high.school;no;no;no;150;4;999;0;-1.8;93.369;-34.8;0.652;5008.7;0
27;services;single;university.degree;no;yes;no;111;3;999;0;-1.8;93.369;-34.8;0.652;5008.7;0
29;management;single;university.degree;no;yes;no;154;2;999;1;-1.8;93.369;-34.8;0.652;5008.7;0
73;retired;married;unknown;no;yes;no;659;1;999;0;-1.8;93.369;-34.8;0.652;5008.7;1
